,DocID,Dialogue,Model,Summary,origin
273,13729106-1,"Jill: So bored!
Nate: Well... can't help you there
Nate: Still at work
Jill: ugh I need to find a job
Jill: I've watched everything on youtube already
Nate: Doubt it :P I'll call you when I get off work",gpt4-32k-0613,"Jill is bored and expresses a need to find a job, stating she has exhausted all content on YouTube. Nate, who isn't able to help because he's at work, expresses doubt about Jill having seen everything on YouTube, and promises to call her once he's off work.",RefMatters_SAMSum
274,13864448,"Karen: I passed!!!!!
Simon: Whooooooooooah!!!!!
Tim: Congrats!!!
Patty: Guess we have a new designated driver :D",gpt4-32k-0613,"Karen announces to her friends that she has passed, presumably a driving test, eliciting jubilant reactions from them. Patty suggests that Karen could now be their designated driver.",RefMatters_SAMSum
275,13829710,"Don: Hi Cindy. Have you made all arrangements?
Cindy: It's about today's meeting or your trip next week?
Don: Both, I suppose:)
Cindy: You have meeting with management board today at 2 pm.
Don: Where did you set it up?
Cindy: In our conference room.
Cindy: Catering will bring some tea, coffee and snacks.
Don: That's good.
Don: Did everybody got the agenda?
Cindy: Yep.
Don: How did Andy react when he saw it?
Cindy: Can't say, really. Not sure if he even read it.
Don: That's Andy all right.
Don: And how about the trip.
Cindy: I've got your plane tickets and booked the hotel.
Don: Which one?
Cindy: Hilton, as usual.
Don: Perfect:=)
Cindy: But nobody is gonna pick you up at the airport. You'll have to get a cab.
Don: I think, I can manage that;=)
Don: Good job, Cindy. No idea, where I'd be without you.",gpt4-32k-0613,"Don checks in with Cindy about a board meeting and an upcoming trip. The meeting is set to happen in their conference room and snacks will be provided. Cindy confirms everyone has received the agenda, though it's unclear if Andy has read it. Cindy has also arranged Don's trip, including flight tickets and a hotel booking at the Hilton. However, there will be no airport pickup, so Don will have to arrange a cab. Don appreciates Cindy's help in managing these details.",RefMatters_SAMSum
276,13730403,"Tom: Have you ever been to Dublin?
Camilla: Never in Ireland!
Tom: So let's go there this weekend!
Camilla: for 2 days?
Tom: Yes, the weather forecast is great!
Camilla: I love your crazy ideas!
Tom: ok, so I'm buying the tickets
Camilla: <3",gpt4-32k-0613,"Tom suggests to Camilla a spontaneous trip to Dublin, Ireland this weekend, to which Camilla excitedly agrees. Tom takes the initiative to purchase the tickets for their 2-day trip.",RefMatters_SAMSum
277,13681871,"Andy: Working late til 4 xx
Sue: no worries xx
Andy: be there by 8 xx
Sue: No probs babes xx",gpt4-32k-0613,Andy informed Sue that he will be working late until 4 and will arrive by 8. Sue replied that she has no issues with this.,RefMatters_SAMSum
278,13731240,"Ken: Hey, how are you doing today?
Ellen: Fine. How are you?
Ken: Not doing well at all today. Really depressed. Frustrated. Stressed out.
Ellen: Oh no!
Ken: Really bad day yesterday carrying over to today.
Ellen: Can I do anything?
Ken: I'll be fine. Just overwhelmed and burned out.
Ellen: Sorry!
Ken: Sorry, don't mean to bring you down.
Ellen: You didn't, just worried about you!",gpt4-32k-0613,"Ken is feeling depressed, frustrated, and stressed due to a bad day that is also affecting him today. Ellen offers her support, showing concern for him. Ken assures her he will be fine despite feeling overwhelmed and burned out.",RefMatters_SAMSum
279,13829332,"Mike: Do u have new John's number?
Ann: No, u should ask Mary.
Mike: Ok, thank u :*",gpt4-32k-0613,"Mike asks Ann if she has John's new number, but she doesn't and suggests he ask Mary instead. Mike thanks her.",RefMatters_SAMSum
280,13811296,"Harry: Going to Ikea, need anything?
Sarah: Oh yes! :D
Harry: perfect XD
Sarah: So could you please buy for me: white table cloth 120 cm x 140 cm, as simple as it gets, two medium size wardrobe organisers (the ones with grey flowers), one wooden spatula and three bottle cleaners.
Sarah: If you happen to go the food section, I wouldn't mind a Daim's frozen cake and a bag of meatballs ;)
Harry: Ok, got it. Will do my best.
Sarah: You can use my Ikea Family card, just give them the number and my last name and tell them you forgot to bring it ;) 17927192.
Harry: Thanks! Stay online, I may need your help.
Harry: <file_photo>
Harry: Is this table cloth ok? Or that one?
Harry: <file_photo>
Sarah: First one's perfect ;)",gpt4-32k-0613,"Harry is going to Ikea and asks Sarah if she needs anything. Sarah requests a white tablecloth of specific measurements, two medium wardrobe organisers with grey flowers, a wooden spatula, three bottle cleaners, a Daim's frozen cake and a bag of meatballs. She gives Harry her Ikea Family card number to use for the purchase. Harry sends Sarah a photo for her to confirm her choice of tablecloth, and she selects the first one in the picture.",RefMatters_SAMSum
281,13828316,"Hugh: It's fine - when we arrive we'll quickly make the pizza and get started.
Wanda: How much time is ""quickly""?
Hugh: We'll come, make the base and prepare everything earlier, then stick it in the oven
Wanda: ok - guess that's one more item to scratch off the list.",gpt4-32k-0613,"Hugh and Wanda are planning to make pizza when they arrive at their destination. Hugh assured Wanda they would prepare the base and everything else in advance, and then put it in the oven. Wanda agreed to this plan and considered it another task to check off their list.",RefMatters_SAMSum
282,13728369-1,"Nestor: I'm thinking of buying a new laptop
Nestor: And it seems that now is a perfect time for it as Black Friday is coming
Olaf: Hahaha
Nestor: I haven't said anything funny, what's wrong with you
Olaf: Everything's fine with me, you're just being silly
Nestor: Why, cuz I want to save some money buying what I need when it's cheaper?
Nestor: Do you actually know what Blak Friday is about?
Olaf: Of course I know
Olaf: It's a cunningly contrived sales pitch
Olaf: Prices are thought to be reduced but in fact they're the same or even higher...
Nestor: You're just repeating a stupid theory some people made up and try to convince others that it's based on facts
Olaf: You're really naive...
Olaf: <file_other>
Olaf: Click on this link and see for yourself
Olaf: This is one of the sites where people upload photos of the same product and its price 2 weeks before Black Friday and during the promotion
Nestor: And how do I know whether it's a reliable source or not?
Olaf: Carry out your own investigation
Olaf: Go and check prices of the chosen products when the promotion is still on and check them again when the promotion is over
Olaf: Simple
Nestor: What if the laptop I want has been really cheaper and I'll miss a perfect deal?
Olaf: Then I'll help you
Olaf: I know a dude who sells almost new computers at very reasonable prices
Nestor: So ask him to send the offer of what he has in stock to me first
Nestor: If he can offer me a good deal, I'm going to the mall and starting investigation tomorrow
Nestor: Deal?
Olaf: Deal!
Olaf: I'll call or text him and ask to contact you.
Olaf: I'm sure he'll help you and you'll appreciate my advice :-)
Nestor: We'll see about that",gpt4-32k-0613,"Nestor tells Olaf he's considering buying a new laptop during the Black Friday sales. Olaf laughs and tells Nestor that he believes Black Friday sales are a hoax, with prices not actually being reduced. He recommends Nestor compare prices before and after the sale as proof, and offers a contact who sells almost new computers at reasonable prices. Nestor agrees to look into both options -  the alleged sale price during Black Friday and Olaf's contact's offer.",RefMatters_SAMSum
283,13811007,"Jake: Holly ru coming tonight?
Holly: tbh I don't feel well
Holly: I think I caught flu
Jake: oh no, I was so excited that everyone would be here
Holly: I know, sorry
Holly: but I srsly feel shitty..",gpt4-32k-0613,"Jake is excited for an event and checks if Holly is attending. However, Holly cannot attend as she is unwell, thinking she might have the flu, which disappoints Jake.",RefMatters_SAMSum
284,13828346,"Adam: good morning!!
Rachel: good morning adam!
Adam: cathy told me u got a new cat
Adam: a siamese
Rachel: yes!! and I lover her <3
Adam: oh it’s a girl
Rachel: yeah, I head they're less troublesome and friendlier
Rachel: although this one doesn't seem very loving
Adam: she'll warm up to you
Adam: what's her name?
Rachel: Portia
Adam: that's a really beautiful name
Adam: any special reason behind it?
Rachel: not really, I've just always liked the name :-D
Rachel: there's only one thing i don't like about portia…
Adam: lol what's that???
Rachel: I DISCOVERED I'M ALLERGIC TO CATS!!!!!
Adam: HAAAAAAAAAHAHAHAHAHA
Adam: u didn't know that?
Rachel: nope, I just discovered it
Rachel: i get sneezy and rashes and other reactions
Adam: are you doing anything about it?
Rachel: yeah I'm taking a bunch of medication and it seems to be helping
Adam: that's good, it's really good that they're working
Rachel: i don't want to get rid of her
Adam: don't worry, i'm sure if the medications are working right know this won't be a huge deal",gpt4-32k-0613,"Adam and Rachel have a conversation about Rachel's new Siamese cat, Portia. Despite initially not appearing to be loving, Adam assures Rachel that the cat will warm up to her over time. However, Rachel reveals that she discovered she has a cat allergy after getting Portia, causing her to experience sneezing, rashes, and other reactions. She's currently taking medication to alleviate the symptoms, which are helping, and expresses her desire to keep Portia despite the allergy.",RefMatters_SAMSum
