,Unnamed: 0,DocID,Dialogue,Model,Summary,w/ Error,CorefE,CorefE_text,CircE,CircE_text,OutE,OutE_text,GramE,GramE_text,PredE,PredE_text,SubjObjE,SubjObjE_text,OtherE,OtherE_text,LinkE,LinkE_text,origin,SummaC-ZS_score,SummaC-Conv_score
962,212,test_206,"#Person1#: Mom, may I play the card games for a while?
#Person2#: Do you know Dad working is in the study.
#Person1#: I won't make any noise. Mom, please.
#Person2#: Behave yourself! Don't make any noise. Have you finished your homework?
#Person1#: Yes, I've finished.
#Person2#: Okay, then let me see.
#Person1#: er. . . , mom, I promise. I won't make a single noise.
#Person2#: All right. Just five minutes. Be sure not to touch anything.
#Person1#: Ok. I won't get into trouble.
#Person2#: Be careful!
#Person1#: Thanks for the warning, Mom.",BART,#Person1# wants to play the card games for a while. #Person2# warns him not to make noise or touch anything.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.3100128173828125,0.5262702703475952
963,213,test_206,"#Person1#: Mom, may I play the card games for a while?
#Person2#: Do you know Dad working is in the study.
#Person1#: I won't make any noise. Mom, please.
#Person2#: Behave yourself! Don't make any noise. Have you finished your homework?
#Person1#: Yes, I've finished.
#Person2#: Okay, then let me see.
#Person1#: er. . . , mom, I promise. I won't make a single noise.
#Person2#: All right. Just five minutes. Be sure not to touch anything.
#Person1#: Ok. I won't get into trouble.
#Person2#: Be careful!
#Person1#: Thanks for the warning, Mom.",UniLM,person1 agrees to play the card games with person1 ' s mom .,1,0.0,,0.0,,1.0,with person1 ' s mom,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,0.30322265625,0.25127267837524414
964,214,test_206,"#Person1#: Mom, may I play the card games for a while?
#Person2#: Do you know Dad working is in the study.
#Person1#: I won't make any noise. Mom, please.
#Person2#: Behave yourself! Don't make any noise. Have you finished your homework?
#Person1#: Yes, I've finished.
#Person2#: Okay, then let me see.
#Person1#: er. . . , mom, I promise. I won't make a single noise.
#Person2#: All right. Just five minutes. Be sure not to touch anything.
#Person1#: Ok. I won't get into trouble.
#Person2#: Be careful!
#Person1#: Thanks for the warning, Mom.",MV-BART,#Person1# wants to play the card games for a while. #Person2# asks #Person1 #Person 1# to be careful not to make noise and not to touch anything.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.2945404052734375,0.5187485814094543
965,215,test_206,"#Person1#: Mom, may I play the card games for a while?
#Person2#: Do you know Dad working is in the study.
#Person1#: I won't make any noise. Mom, please.
#Person2#: Behave yourself! Don't make any noise. Have you finished your homework?
#Person1#: Yes, I've finished.
#Person2#: Okay, then let me see.
#Person1#: er. . . , mom, I promise. I won't make a single noise.
#Person2#: All right. Just five minutes. Be sure not to touch anything.
#Person1#: Ok. I won't get into trouble.
#Person2#: Be careful!
#Person1#: Thanks for the warning, Mom.",CODS,#Person1#'s mom asks #Person1# to behave and promises #Person1# won't make a single noise.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.9510040283203125,0.22781500220298767
966,216,test_299,"#Person1#: Can ' t you come in and have tea now, Peter?
#Person2#: Not yet, I must water the garden first.
#Person1#: Do you have to water it now?
#Person2#: I ' m afraid I must. Look at it! It ' s terribly dry.
#Person1#: What a nuisance!
#Person2#: Last summer it was very dry, too. Don ' t you remember? I had to water it every day.
#Person1#: Well, I ' ll have tea by myself. That was quick! Have you finished already?
#Person2#: Yes, Look out of the window.
#Person1#: It ' s raining. That means you needn ' t water the garden.
#Person2#: That was a pleasant surprise. It means I can have tea, instead.",BART,"##Person1# invites Peter to have tea, but Peter has to water the garden.",0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.85528564453125,0.2265305072069168
967,217,test_299,"#Person1#: Can ' t you come in and have tea now, Peter?
#Person2#: Not yet, I must water the garden first.
#Person1#: Do you have to water it now?
#Person2#: I ' m afraid I must. Look at it! It ' s terribly dry.
#Person1#: What a nuisance!
#Person2#: Last summer it was very dry, too. Don ' t you remember? I had to water it every day.
#Person1#: Well, I ' ll have tea by myself. That was quick! Have you finished already?
#Person2#: Yes, Look out of the window.
#Person1#: It ' s raining. That means you needn ' t water the garden.
#Person2#: That was a pleasant surprise. It means I can have tea, instead.",UniLM,"person1 invites person2 to have tea , but person2 has to water the garden first because it ' s raining .",1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,because,RefMatters_DialogSu,-0.8478164672851562,0.22363243997097015
968,218,test_299,"#Person1#: Can ' t you come in and have tea now, Peter?
#Person2#: Not yet, I must water the garden first.
#Person1#: Do you have to water it now?
#Person2#: I ' m afraid I must. Look at it! It ' s terribly dry.
#Person1#: What a nuisance!
#Person2#: Last summer it was very dry, too. Don ' t you remember? I had to water it every day.
#Person1#: Well, I ' ll have tea by myself. That was quick! Have you finished already?
#Person2#: Yes, Look out of the window.
#Person1#: It ' s raining. That means you needn ' t water the garden.
#Person2#: That was a pleasant surprise. It means I can have tea, instead.",MV-BART,#Person1# wants to have tea with Peter but Peter has to water the garden first. #Person2# is surprised that it's raining now and #Person1 # doesn't need to water it now.,1,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,Person1,,,0.0,,RefMatters_DialogSu,-0.6293869018554688,0.2265305072069168
969,219,test_299,"#Person1#: Can ' t you come in and have tea now, Peter?
#Person2#: Not yet, I must water the garden first.
#Person1#: Do you have to water it now?
#Person2#: I ' m afraid I must. Look at it! It ' s terribly dry.
#Person1#: What a nuisance!
#Person2#: Last summer it was very dry, too. Don ' t you remember? I had to water it every day.
#Person1#: Well, I ' ll have tea by myself. That was quick! Have you finished already?
#Person2#: Yes, Look out of the window.
#Person1#: It ' s raining. That means you needn ' t water the garden.
#Person2#: That was a pleasant surprise. It means I can have tea, instead.",CODS,Peter wants to water the garden first. #Person1# asks him to water the garden first but Peter refuses.,1,0.0,,0.0,,0.0,,0.0,,1.0,water the garden,0.0,,,,0.0,,RefMatters_DialogSu,-0.7145881652832031,0.24035553634166718
970,220,test_149,"#Person1#: Look, here is a copy of the Washington Post. Do you know when it was founded?
#Person2#: I happened to have a book right here about the development of newspapers. Let me see. Oh, it was founded in December eighteen seventy-seven by Stilson Hutchens.
#Person1#: Which newspaper is elder, the New York Times or the Washington Post?
#Person2#: The New York Times. It was founded in September eighteen fifty-one by Henry Raymond and George Jones.
#Person1#: How about the Los Angeles Times?
#Person2#: It was first published in December eighteen eighty-one, under the direction of Nathan Cole Junior and Thomas Guardineer.",BART,#1# asks #Person2# about the founding date of the Washington Post and the Los Angeles Times.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.9408645629882812,0.21643957495689392
971,221,test_149,"#Person1#: Look, here is a copy of the Washington Post. Do you know when it was founded?
#Person2#: I happened to have a book right here about the development of newspapers. Let me see. Oh, it was founded in December eighteen seventy-seven by Stilson Hutchens.
#Person1#: Which newspaper is elder, the New York Times or the Washington Post?
#Person2#: The New York Times. It was founded in September eighteen fifty-one by Henry Raymond and George Jones.
#Person1#: How about the Los Angeles Times?
#Person2#: It was first published in December eighteen eighty-one, under the direction of Nathan Cole Junior and Thomas Guardineer.",UniLM,person1 asks person2 when the washington post was founded and the los angeles times .,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.7369232177734375,0.2108568698167801
972,222,test_149,"#Person1#: Look, here is a copy of the Washington Post. Do you know when it was founded?
#Person2#: I happened to have a book right here about the development of newspapers. Let me see. Oh, it was founded in December eighteen seventy-seven by Stilson Hutchens.
#Person1#: Which newspaper is elder, the New York Times or the Washington Post?
#Person2#: The New York Times. It was founded in September eighteen fifty-one by Henry Raymond and George Jones.
#Person1#: How about the Los Angeles Times?
#Person2#: It was first published in December eighteen eighty-one, under the direction of Nathan Cole Junior and Thomas Guardineer.",MV-BART,#Person1# asks #Person2# about the founding date of the Washington Post and the Los Angeles Times. #Person 2# says they were both founded in December seventy-seven.,1,0.0,,0.0,,0.0,,0.0,,1.0,they were both founded in December seventy-seven,0.0,,,,0.0,,RefMatters_DialogSu,-0.8939056396484375,0.23473340272903442
973,223,test_149,"#Person1#: Look, here is a copy of the Washington Post. Do you know when it was founded?
#Person2#: I happened to have a book right here about the development of newspapers. Let me see. Oh, it was founded in December eighteen seventy-seven by Stilson Hutchens.
#Person1#: Which newspaper is elder, the New York Times or the Washington Post?
#Person2#: The New York Times. It was founded in September eighteen fifty-one by Henry Raymond and George Jones.
#Person1#: How about the Los Angeles Times?
#Person2#: It was first published in December eighteen eighty-one, under the direction of Nathan Cole Junior and Thomas Guardineer.",CODS,#Person1# and #Person2# are talking about the founding date of different newspapers.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.317626953125,0.2783101201057434
974,224,test_246,"#Person1#: Tim, you're going to talk about your project and how to lead a greener life. Why did you choose that subject?
#Person2#: Well. We'd learned a lot about the environment in our science lessons, so I decided to see what I could do in my own life rather than just act completely helpless. And I knew the rest of my family would be interested.
#Person1#: Did you find it easy to get information?
#Person2#: Yeah, I discovered there were lots of people at my age trying to be green. I'd always gone to school by car. Catching a bus would be better, but there's no bus where we live. So I've gone for riding my bike to school now.
#Person1#: OK. And what about being green once you're actually at school?
#Person2#: Well, I realized that although all school paper was recycled and most of my friends use both sides of paper. We use huge quantities and I thought we should cut down and then it came to me that we should be sending in most of our work electronically. I'm going to recommend it to our teachers.
#Person1#: And what about the school cafeteria?
#Person2#: One school I've read about has meatless Mondays. It's good to use local produce, too. That something our school already does, but we still have machines with bottled milk, water and juices for sale. And I think we shouldn't have them.",BART,Tim talks about his project and how to lead a greener life.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.20458984375,0.25005465745925903
