,DocID,Dialogue,Model,Summary,PredE,PredE_text,SubjObjE,SubjObjE_text,OutE,OutE_text,CorefE,CorefE_text,GramE,GramE_text,CircE,CircE_text,LinkE,LinkE_text,OthE,OthE_text,w/ Error
697,13829456,"Claire: hey 
Claire: where's this conference about relations at school?
Aaron: hey
Aaron: it's in the teaching training thing
Claire: oh, in Sesame Street?
Aaron: yeah exactly
Claire: thanks! 
Claire: are you going? i mean apart from your own lecture ;D
Aaron: haha yeah i'm giving two, actually
Aaron: and i'm kind of a host there as well 
Aaron: so guess i'll be looking to coffee, biscuits etc
Claire: i see
Aaron: i was thinking i could go to Jo's lecture
Claire: Jo's... is it the one about stress?
Aaron: no, that's Joe ;D Jo is having a workshop on teamwork
Claire: ah, this one. yeah looks interesting
Aaron: i know her, she's a really good coach
Claire: i was thinking maybe mindfullness...
Aaron: yeah definitely!! if you haven't been to any mindfullness workshops then it's a must!
Aaron: i've taken it in Berlin last year, with the same guy
Aaron: it was amazing, life-changing i'd say
Claire: sounds wonderful
Claire: one can easily tell you're one of the organisers ;D
Aaron: hahah yeah but we did choose the best topics and presenters, believe me :D
Aaron: we've checked out all those people and learnt from them and yeah, they're the best ;)
Claire: ok ok i'm signing up :D see you there, during the breaks at least;)
Aaron: ok bye bye;)",UniLM,Aaron is going to the conference about relations in Sesame Street . He ' s giving two lectures there as well . He took a mindfullness workshop in Berlin .,no,,no,,no,,yes,He,no,,no,,no,,no,,1
698,13829456,"Claire: hey 
Claire: where's this conference about relations at school?
Aaron: hey
Aaron: it's in the teaching training thing
Claire: oh, in Sesame Street?
Aaron: yeah exactly
Claire: thanks! 
Claire: are you going? i mean apart from your own lecture ;D
Aaron: haha yeah i'm giving two, actually
Aaron: and i'm kind of a host there as well 
Aaron: so guess i'll be looking to coffee, biscuits etc
Claire: i see
Aaron: i was thinking i could go to Jo's lecture
Claire: Jo's... is it the one about stress?
Aaron: no, that's Joe ;D Jo is having a workshop on teamwork
Claire: ah, this one. yeah looks interesting
Aaron: i know her, she's a really good coach
Claire: i was thinking maybe mindfullness...
Aaron: yeah definitely!! if you haven't been to any mindfullness workshops then it's a must!
Aaron: i've taken it in Berlin last year, with the same guy
Aaron: it was amazing, life-changing i'd say
Claire: sounds wonderful
Claire: one can easily tell you're one of the organisers ;D
Aaron: hahah yeah but we did choose the best topics and presenters, believe me :D
Aaron: we've checked out all those people and learnt from them and yeah, they're the best ;)
Claire: ok ok i'm signing up :D see you there, during the breaks at least;)
Aaron: ok bye bye;)",MV-BART,Claire and Aaron are going to a conference about relations at school. Aaron is going to give two lectures and be a host. Jo is having a workshop on teamwork. Aaron took a mindfullness workshop in Berlin last year. Claire is signing up.,no,,no,,no,,no,,no,,no,,no,,no,,0
699,13829456,"Claire: hey 
Claire: where's this conference about relations at school?
Aaron: hey
Aaron: it's in the teaching training thing
Claire: oh, in Sesame Street?
Aaron: yeah exactly
Claire: thanks! 
Claire: are you going? i mean apart from your own lecture ;D
Aaron: haha yeah i'm giving two, actually
Aaron: and i'm kind of a host there as well 
Aaron: so guess i'll be looking to coffee, biscuits etc
Claire: i see
Aaron: i was thinking i could go to Jo's lecture
Claire: Jo's... is it the one about stress?
Aaron: no, that's Joe ;D Jo is having a workshop on teamwork
Claire: ah, this one. yeah looks interesting
Aaron: i know her, she's a really good coach
Claire: i was thinking maybe mindfullness...
Aaron: yeah definitely!! if you haven't been to any mindfullness workshops then it's a must!
Aaron: i've taken it in Berlin last year, with the same guy
Aaron: it was amazing, life-changing i'd say
Claire: sounds wonderful
Claire: one can easily tell you're one of the organisers ;D
Aaron: hahah yeah but we did choose the best topics and presenters, believe me :D
Aaron: we've checked out all those people and learnt from them and yeah, they're the best ;)
Claire: ok ok i'm signing up :D see you there, during the breaks at least;)
Aaron: ok bye bye;)",CODS,There is a conference about relations at Sesame Street. Claire and Aaron will meet during the breaks.,no,,no,,no,,yes,at,yes,at,no,,no,,no,,1
700,13611749,"Alex: Hon, could you buy some milk?
Martin: You kiddin me, I just bought two yesterday
Alex: Well, I have nothing for my defense, I'm just craving milk lately:D
Martin: You're lucky that I love you, two milks coming up in couple of hours, I gotta finish the project
Alex: You are my hero!",BART,Martin will buy some milk for Alex.,no,,no,,no,,no,,no,,no,,no,,no,,0
701,13611749,"Alex: Hon, could you buy some milk?
Martin: You kiddin me, I just bought two yesterday
Alex: Well, I have nothing for my defense, I'm just craving milk lately:D
Martin: You're lucky that I love you, two milks coming up in couple of hours, I gotta finish the project
Alex: You are my hero!",UniLM,Martin will buy two milks for Alex .,no,,no,,no,,no,,no,,no,,no,,no,,0
702,13611749,"Alex: Hon, could you buy some milk?
Martin: You kiddin me, I just bought two yesterday
Alex: Well, I have nothing for my defense, I'm just craving milk lately:D
Martin: You're lucky that I love you, two milks coming up in couple of hours, I gotta finish the project
Alex: You are my hero!",MV-BART,Alex wants Martin to buy milk. He bought two yesterday.,no,,yes,He,no,,no,,no,,no,,no,,no,,1
703,13611749,"Alex: Hon, could you buy some milk?
Martin: You kiddin me, I just bought two yesterday
Alex: Well, I have nothing for my defense, I'm just craving milk lately:D
Martin: You're lucky that I love you, two milks coming up in couple of hours, I gotta finish the project
Alex: You are my hero!",CODS,Martin bought two litres of milk yesterday and has to buy another one in a couple of hours.,no,,no,,yes,two litres of milk,no,,no,,no,,no,,no,,1
704,13731296,"Kate: I'm at the grocery store. Do you like some fruits for school tomorrow?
George: Oh yes please, an apple would be great
Kate: Okay, I'm getting me one too
George: Do they have tangerines yet?
Kate: No the're coming next week, I asked already:D
George: Okat then we have to wait",BART,Kate is at the grocery store. She will buy an apple and tangerines for George for school tomorrow.,no,,no,,no,,no,,no,,no,,no,,no,,0
705,13731296,"Kate: I'm at the grocery store. Do you like some fruits for school tomorrow?
George: Oh yes please, an apple would be great
Kate: Okay, I'm getting me one too
George: Do they have tangerines yet?
Kate: No the're coming next week, I asked already:D
George: Okat then we have to wait",UniLM,Kate is at the grocery store and she will buy an apple for school tomorrow . George and Kate are coming next week .,no,,yes,George and Kate,no,,no,,no,,no,,no,,no,,1
706,13731296,"Kate: I'm at the grocery store. Do you like some fruits for school tomorrow?
George: Oh yes please, an apple would be great
Kate: Okay, I'm getting me one too
George: Do they have tangerines yet?
Kate: No the're coming next week, I asked already:D
George: Okat then we have to wait",MV-BART,Kate is at the grocery store buying apples and tangerines for George and herself for school tomorrow.,no,,no,,no,,no,,no,,no,,no,,no,,0
707,13731296,"Kate: I'm at the grocery store. Do you like some fruits for school tomorrow?
George: Oh yes please, an apple would be great
Kate: Okay, I'm getting me one too
George: Do they have tangerines yet?
Kate: No the're coming next week, I asked already:D
George: Okat then we have to wait",CODS,Kate and George will buy apples for school tomorrow. Tangerines are coming next week.,no,,no,,no,,no,,no,,no,,no,,no,,0
708,13865102,"Lena: Do you like Felix Laband?
Bob: very much
Nigel: me too, I went to the concert last night when he was in Paris
Lena: was it good?
Nigel: very!",BART,Bob and Nigel like Felix Laband. Nigel went to the concert last night.,no,,no,,no,,no,,no,,no,,no,,no,,0
709,13865102,"Lena: Do you like Felix Laband?
Bob: very much
Nigel: me too, I went to the concert last night when he was in Paris
Lena: was it good?
Nigel: very!",UniLM,Bob and Nigel like Felix Laband . Nigel went to the concert last night when he was in Paris .,no,,no,,no,,yes,he,no,,no,,no,,no,,1
710,13865102,"Lena: Do you like Felix Laband?
Bob: very much
Nigel: me too, I went to the concert last night when he was in Paris
Lena: was it good?
Nigel: very!",MV-BART,Bob and Nigel like Felix Laband. Nigel went to the concert in Paris last night.,no,,no,,no,,no,,no,,no,,no,,no,,0
711,13865102,"Lena: Do you like Felix Laband?
Bob: very much
Nigel: me too, I went to the concert last night when he was in Paris
Lena: was it good?
Nigel: very!",CODS,Nigel and Bob went to Felix Laband's concert last night. It was very good.,no,,yes,Nigel and Bob,no,,no,,no,,no,,no,,no,,1
712,13729042,"Ryan: You're going to the casting? 
Ryan: So you think you can dance 🤩
Jack: I am! 
Jack: this time im going
Ryan: U should go really
Jack: I know, wanna come with me? 
Ryan: I thought about it! 
Jack: Nice well! I will meet you there! 😝😝😝",BART,Jack and Ryan are going to the casting. Jack will meet Ryan there.,no,,no,,no,,no,,no,,no,,no,,no,,0
713,13729042,"Ryan: You're going to the casting? 
Ryan: So you think you can dance 🤩
Jack: I am! 
Jack: this time im going
Ryan: U should go really
Jack: I know, wanna come with me? 
Ryan: I thought about it! 
Jack: Nice well! I will meet you there! 😝😝😝",UniLM,Jack will go to the casting . Ryan wants to go with him .,no,,no,,no,,no,,no,,no,,no,,no,,0
714,13729042,"Ryan: You're going to the casting? 
Ryan: So you think you can dance 🤩
Jack: I am! 
Jack: this time im going
Ryan: U should go really
Jack: I know, wanna come with me? 
Ryan: I thought about it! 
Jack: Nice well! I will meet you there! 😝😝😝",MV-BART,Jack is going to the casting. He will meet Ryan there.,no,,no,,no,,no,,no,,no,,no,,no,,0
715,13729042,"Ryan: You're going to the casting? 
Ryan: So you think you can dance 🤩
Jack: I am! 
Jack: this time im going
Ryan: U should go really
Jack: I know, wanna come with me? 
Ryan: I thought about it! 
Jack: Nice well! I will meet you there! 😝😝😝",CODS,Jack will go to the casting with Ryan.,no,,no,,no,,no,,no,,no,,no,,no,,0
716,13681721,"Stan: She replied :-)
Dave: She did?
Stan: <file_photo>
Dave: Lucky you!
Stan: I can't believe it! She's my dream come true!
Dave: Good luck today! Where are you going to take her?
Stan: Pat&Gill's
Dave: Good choice. Let me know how it was :-)
Stan: I will.
Dave: In minute detail :-)
Stan: Forget it!",BART,Stan is taking her to Pat Gill's today.,no,,no,,no,,no,,no,,no,,no,,no,,0
717,13681721,"Stan: She replied :-)
Dave: She did?
Stan: <file_photo>
Dave: Lucky you!
Stan: I can't believe it! She's my dream come true!
Dave: Good luck today! Where are you going to take her?
Stan: Pat&Gill's
Dave: Good choice. Let me know how it was :-)
Stan: I will.
Dave: In minute detail :-)
Stan: Forget it!",UniLM,Stan is going to take her to Pat & Gill ' s .,no,,no,,no,,no,,no,,no,,no,,no,,0
718,13681721,"Stan: She replied :-)
Dave: She did?
Stan: <file_photo>
Dave: Lucky you!
Stan: I can't believe it! She's my dream come true!
Dave: Good luck today! Where are you going to take her?
Stan: Pat&Gill's
Dave: Good choice. Let me know how it was :-)
Stan: I will.
Dave: In minute detail :-)
Stan: Forget it!",MV-BART,Stan is going to take her to Pat&Gill's.,no,,no,,no,,no,,no,,no,,no,,no,,0
719,13681721,"Stan: She replied :-)
Dave: She did?
Stan: <file_photo>
Dave: Lucky you!
Stan: I can't believe it! She's my dream come true!
Dave: Good luck today! Where are you going to take her?
Stan: Pat&Gill's
Dave: Good choice. Let me know how it was :-)
Stan: I will.
Dave: In minute detail :-)
Stan: Forget it!",CODS,Stan is taking her to Pat & Gill's today. Dave wants to know how it was.,no,,no,,no,,no,,no,,no,,no,,no,,0
720,13819277,"Katy: Hey Carlton
Ana: Hey Carlos
Carlton: 😹
Carlton: What are you up to? Any plans for the weekend?
Ana: Yep. We’re going to see this film by Lola Arias actually. You know her, right?
Carlton: Yes, she’s pretty famous actually and she’s done some work on my subject. I’ve seen her play about the Malvinas last year - it was v good
Ana: Yeah, Katy told me. We thought you might be interested in joining us because the film is actually on the making of the play you saw 😂
Katy: It’s a multi-layered cultural sandwich we’ve got for you Carlos
Carlton: Sounds delicious. Where and when are we meeting?
Ana: Just come to ours for an early dinner/drinks and then we’ll grab an uber
Katy: Ana wants to avoid you getting lost on your way and/or being LATE
Carlton: Ha ha ha sounds good to me
Katy: So perhaps you could drop by at like 7. On Saturday!!
Carlton: Erm, sorry - Saturday is fully booked
Carlton: Just joking 😂 I’ll see you then
Ana: 😂 cool
Katy: 😍😍😍😘😘😘",BART,Ana and Katy are going to see Lola Arias' film on the making of the play Carlos saw last year. Ana invites Carlos to join them for dinner drinks on Saturday at 7.,no,,no,,no,,no,,no,,no,,no,,no,,0
721,13819277,"Katy: Hey Carlton
Ana: Hey Carlos
Carlton: 😹
Carlton: What are you up to? Any plans for the weekend?
Ana: Yep. We’re going to see this film by Lola Arias actually. You know her, right?
Carlton: Yes, she’s pretty famous actually and she’s done some work on my subject. I’ve seen her play about the Malvinas last year - it was v good
Ana: Yeah, Katy told me. We thought you might be interested in joining us because the film is actually on the making of the play you saw 😂
Katy: It’s a multi-layered cultural sandwich we’ve got for you Carlos
Carlton: Sounds delicious. Where and when are we meeting?
Ana: Just come to ours for an early dinner/drinks and then we’ll grab an uber
Katy: Ana wants to avoid you getting lost on your way and/or being LATE
Carlton: Ha ha ha sounds good to me
Katy: So perhaps you could drop by at like 7. On Saturday!!
Carlton: Erm, sorry - Saturday is fully booked
Carlton: Just joking 😂 I’ll see you then
Ana: 😂 cool
Katy: 😍😍😍😘😘😘",UniLM,Carlton and Katy are going to see a film by Lola Arias at the weekend . They will meet at 7 on Saturday .,no,,no,,no,,no,,no,,no,,no,,no,,0
