,uuid,user_id,docid,model,nonfactual_spans,evidence,error_type,summary,dialogue
148,d471f468-9b62-485f-aea7-6bd1e58cf1d6,sanjana,13612049,gpt4-32k-0613,ing Bill has his phone on hi,"Great, that would mean a lot to us. Thanks a lot. ",Intrinsic_Error,"Rory and Mitch discuss plans for taking their kids, Bill and Sammy, to an International camp, which starts on Monday the 30th. Mitch agrees to drive the kids, despite the long journey of around 1000 km. Rory talks about having Bill on a Flixbus arriving Sunday morning, with Joanna likely picking him up. The two also discuss ensuring Bill has his phone on him and Rory passing Mitch''s number to Bill. Mitch, who will also be attending a few camps in July, agrees to meet Bill upon arrival.","Rory: Hey Mitch, how are you? I hope you''re doing ok. We are thinking of signing up Bill for that International camp. Sammy will be going too. Do you think it would be possible for you to take Bill and Sammy if you go down?
Mitch: I''m doing well - pretty tired. Yes, I do think that''s possible :)
Rory: Great, that would mean a lot to us. Thanks a lot. 
Mitch: That''d be wonderful! July, I''ll be at a few camps ;)
Rory: Of course, we''ll chip in for gas. Ok, no problem :)
Mitch: Thx, no worries. I hope you''re all doing well. Time is flying by ;)
Rory: Ok, great. I know, it''s crazy.
Rory: Do you know exactly which date you''ll be leaving?
Mitch: Sunday, the 29th
Rory: Ok, cool. It''s such a long drive.
Mitch: Yeah, around 1000 km, but I''ll try to get there early Mon morning.
Rory: That''s a pretty ambitious undertaking :)
Mitch: I have to, camp starts Mon 9.
Rory: Just be careful, and take lots of breaks, don''t fall asleep at the wheel, etc.
Mitch: I''ll have the boys to keep me awake, and lots of snacks :)
Rory: Ok. We will probably put Bill on a Flixbus, so he''ll arrive around 10 am Sun
Mitch: Cool, just make sure he has his phone on him.
Rory: Ok, no problem. We''ll give him your number, but most likely Joanna will be picking him up.
Mitch: Oh, ok. That makes things easier. I''ll meet him after.
Rory: Great, thanks a lot for doing this, I don''t know how else we would get him down to Croatia.
Mitch: No problem. Talk to you later.
Rory: Ok, bye."
149,bdfc149e-3f2a-425a-be0a-97e1b5516163,sanjana,13612147,gpt4-32k-0613,ir holiday destination. Mike,Celia :  Where do you want to go for Holiday,Intrinsic_Error,"Celia and Mike are discussing their holiday destination. Mike initially suggests Egypt, but due to the hot climate, Celia counters with Croatia. Mike agrees to this alternative, as he has never been there before.","Celia: Where do you want to go for Holiday ?
Mike: I was thinking about Egypt
Celia: Too hot. What about Croatia ?
Mike: Good idea, I''ve never been there"
150,5e03ec1f-c622-4c06-8a7d-00f3c5be4799,sanjana,13612147,gpt4-32k-0613,with Croatia. Mike agre,Mike :  I was thinking ab,Intrinsic_Error,"Celia and Mike are discussing their holiday destination. Mike initially suggests Egypt, but due to the hot climate, Celia counters with Croatia. Mike agrees to this alternative, as he has never been there before.","Celia: Where do you want to go for Holiday ?
Mike: I was thinking about Egypt
Celia: Too hot. What about Croatia ?
Mike: Good idea, I''ve never been there"
151,a8d695e4-dbf3-4fc9-99cd-1f016a526417,sanjana,13612147,gpt4-32k-0613, he has never been there,"ood idea, I've never bee",Intrinsic_Error,"Celia and Mike are discussing their holiday destination. Mike initially suggests Egypt, but due to the hot climate, Celia counters with Croatia. Mike agrees to this alternative, as he has never been there before.","Celia: Where do you want to go for Holiday ?
Mike: I was thinking about Egypt
Celia: Too hot. What about Croatia ?
Mike: Good idea, I''ve never been there"
152,8df09d5b-68ea-42e3-b044-9e02e664ef96,sanjana,13611832,gpt4-32k-0613,Sam expresses concern that a guy,Sam :  I don't think he likes me,Intrinsic_Error,"Sam expresses concern that a guy doesn''t like her because he doesn''t talk to her. However, Cathy reassures her that the guy is simply shy and does show interest in her when she''s unaware. Encouraged by both Cathy and Kate''s observations, Sam decides to talk to him the next day.","Sam: I don''t think he likes me.
Cathy: Of course he likes you.
Sam: How do u know. He''s not talking with me at all ;(
Cathy: He''s shy. He''s looking at u when u don''t see
Sam: Really? U sure?
Cathy: yes, even Kate noticed.
Sam: Hope u r right. I''ll talk with him tomorrow then.
Cathy: Go ahead, girl :D"
153,57b0346a-8e6a-4e82-bbf3-4bbab616bab4,sanjana,13611832,gpt4-32k-0613, shy and does show int,"Cathy :  Of course he likes you.
Sam :  How do u know. He's not talking with me at all ;(",Intrinsic_Error,"Sam expresses concern that a guy doesn''t like her because he doesn''t talk to her. However, Cathy reassures her that the guy is simply shy and does show interest in her when she''s unaware. Encouraged by both Cathy and Kate''s observations, Sam decides to talk to him the next day.","Sam: I don''t think he likes me.
Cathy: Of course he likes you.
Sam: How do u know. He''s not talking with me at all ;(
Cathy: He''s shy. He''s looking at u when u don''t see
Sam: Really? U sure?
Cathy: yes, even Kate noticed.
Sam: Hope u r right. I''ll talk with him tomorrow then.
Cathy: Go ahead, girl :D"
154,7354b7cf-a1dd-4eb8-b50b-e6f373cf93b2,ann_wjbp,13728101,gpt4-32k-0613,,,,"Michael and Kai discuss their current work situations and stress levels. Michael, who frequently travels and is returning from a trip to South America, expresses dissatisfaction with his job and life in London and is considering quitting. However, he acknowledges the risk due to the job market in his field. Kai is swamped with work and is looking forward to some rest after a conference in December. Michael advises Kai to take rests in order to avoid burnout.","Michael: hey, how are you
Kai: hey! I am fine, just working too much. what about you? you travel so much!
Michael: haha yes. At airport on my way back. looong trip
Kai: where have you been now?
Michael: argentina brazil and chile
Kai: wow! how long?
Michael: 2 weeks, lots of flights to make it work. I''m in Boston next weekend!
Kai: really??! how come?
Michael: just because I found a cheap ticket 😋
Kai: nice:) but it''s cold
Michael: hmm well.. I can deal with the cold now
Kai: are you not tired of all this travelling?
Michael: hmm, a little bit but not really. I’m more scared to stay in London and do nothing, because I’m so bored of it
Kai: I see, a man full of energy :)
Michael: well sort of, for fun stuff, but tired of work. 
Kai: yes, I remember quite well 😋
Michael: Hahah. Thinking of resigning earlier than I was planning
Kai: and then?
Michael: I don’t have an answer to that one yet, and it’s not really a solution because I’d need to work 2 months notice period anyway, but I’ve just lost motivation after 3 years
Kai: Would you like to leave London?
Michael: yes asap
Kai: for the Netherlands?
Michael: maybe to recharge and look for jobs abroad, but I don''t want to stay there. I know it’s not smart to quit without an alternative
Kai: depends on the field. I don''t know yours and your experience. But it can be a bit stressful also
Michael: true, in my field it wouldn’t be good. Anyway I need to speak to my manager and discuss because I’m not happy in my job now. How’s everything on your side? too much work?
Kai: yes, I basically never rest these days
Michael: that’s not good, you need rest to avoid a burnout, which I had just before I went on holiday
Kai: Probably, I have a conference 8th of Dec, then I''ll rest a bit, I hope."
155,205f25c7-7062-4ae4-ac5b-1c860911bad6,ann_wjbp,13728117,gpt4-32k-0613,,,,"Sam inquired about the availability of a pair of earphones from Lia. Lia clarified that they are indeed in stock and while they cannot be collected in person unless in Garstang, they can be delivered via courier for a fee. The earphones, available in white, grey and pink, are completely new. Sam decided to purchase the white ones. Despite his attempt to negotiate the price down from 187, Lia explained that it was against company policy. The product is expected to be delivered the next day.","Sam: <file_gif>
Sam: Good afternoon, is this available?
Lia: Hi, how can I help you?
Sam: I''m interested in this product. Are the earphones available?
Lia: Yes, they are.
Sam: where can I collect them?
Lia: Well, you can have them delivered to you through courrier - this costs 4 (pay on delivery)
Lia: I''m afraid collecting them personally is a little difficult, as the product can only be collected in Garstang (where the company is located)
Sam: Okay.
Sam: Are they new? Do you have any other colors that white?
Lia: Completely new - we also offer grey and pink.
Sam: Then I would like the white ones please.
Lia: Okay, so I just need your address and telephone
Sam: The total costs 187 - can I lower the price to 180??
Lia: fraid not - company policy.
Sam: Oh, okay.
Sam: How long does it take for the product to arrive?
Lia: It generally arrives the next day, in rare instances it''s longer."
156,345f87ba-d110-4eda-a553-738b0e1eea11,ann_wjbp,13728122,gpt4-32k-0613,,,,"Daniel informs his sister Kate that he passed his driving license exam, and she congratulates him, expressing their father would be proud.","Daniel: Hi sis. 
Daniel: Just wanted to let you know that I passed driving license exam
Daniel: It went well :D
Kate: Congratulations!!!!
Kate: :) :) :)
Kate: Dad will be proud!"
157,becf1177-3623-49ce-8f74-9533ded92524,ann_wjbp,13728157,gpt4-32k-0613,for repairs,"Callan :  It sure can, but I'm going to the store and let them see it. It's still under warranty.",Extrinsic_Error,"Callan is having an issue with his Samsung S8, which is displaying only a black screen and overheating, an issue he has encountered before. He plans to take it to the store for repairs, as it''s still under warranty. Wade warns him about the potential danger of the overheating battery. Callan assures him he won''t lose his files as he always backs them up.","Callan: Something''s wrong with my Samsung S8.
Wade: What, exactly?
Callan: All I get is a black screen.
Wade: Did you drop it or something?
Callan: I think I know, this has happened before.
Wade:  It did? What happened before?
Callan: It overheats and then it takes a while for it to restart again..
Wade: That sucks.. Be carefull with the battery, it can be dangerous.
Callan: It sure can, but I''m going to the store and let them see it. It''s still under warranty.
Wade: Will you lose all your stuff?
Callan: No, I always back up my files."
158,a65a2957-5c8a-49ae-bd8e-e05471593291,ann_wjbp,13728300,gpt4-32k-0613,,,,"Olivia shares with Jake that she plans to organize her accounts and upload some videos to YouTube, even though she doesn''t do much post-production work. Jake sympathizes with her, mentioning his own experiences with post-production and copyright claims. He shares a funny anecdote about one of his own music compositions being challenged by Sony Music. Olivia is amused and surprised by his story.","Jake: What are your plans for the day?
Olivia: I haven''t really got anything planned. There are some things I should do which I haven''t looked at for a while
Jake: Like what?
Olivia: I ought to do my accounts. At least get all the incoming and outgoing invoices sorted by months.
Jake: Tax filing is a long way off.
Olivia: I know, but doing it all at the last minute is a dreadful headache.
Jake: Anything else?
Olivia: I also have a few videos I need to upload to YouTube.
Jake: Already ready or you still need to do post-production?
Olivia: I don''t really do much by way of post-production. I''m not exactly Steven Spielberg.
Jake: I do, but I dont always have time to do much.
Olivia: If I put in any music I always get a copyright strike and someone else is taking the ad revenue
Jake: Yeah. And some of those claims are purely speculative. One time I put on one of my own pieces and it was challenged by Sony Music
Olivia: No way!
Jake: It''s true. On the form you fill in to counter the claim I said if Sony want to make me one of their signed artists, that''s fine. Otherwise to get they paws off of my music."
